Timestamp,Consumption_kWh,Hour,DayOfWeek,Month,IsWeekend,Season,Lagged_1h,Lagged_24h,Rolling_7d_Mean,Rolling_7d_Std
2024-03-23 12:00:00,1149.1526813193998,12,5,3,True,Spring,1243.9484603464111,1090.4059192938366,1198.07963784383,92.20009063121152
2024-03-23 13:00:00,1102.894180136319,13,5,3,True,Spring,1149.1526813193998,1328.2190652832787,1197.4320285598294,92.48555713112042
2024-03-23 14:00:00,1116.4425047580346,14,5,3,True,Spring,1102.894180136319,1200.0401952231505,1197.3552326603565,92.54776835308488
2024-03-23 15:00:00,1170.2086328404891,15,5,3,True,Spring,1116.4425047580346,1137.7123325462617,1197.906839823681,92.10446218424033
2024-03-23 16:00:00,1158.874518822871,16,5,3,True,Spring,1170.2086328404891,1107.937433254901,1198.8605352947652,90.849900382774
2024-03-23 17:00:00,1126.903563130101,17,5,3,True,Spring,1158.874518822871,1114.9933019887903,1199.256778446393,90.38608670481727
2024-03-23 18:00:00,1134.117630136473,18,5,3,True,Spring,1126.903563130101,1123.3877079972983,1199.564821940081,90.07297268935012
2024-03-23 19:00:00,1127.10003676835,19,5,3,True,Spring,1134.117630136473,1133.0230874312592,1200.0415540054207,89.4706370677808
2024-03-23 20:00:00,1079.227847346131,20,5,3,True,Spring,1127.10003676835,1138.5557763375548,1199.918904915733,89.62282232201328
2024-03-23 21:00:00,1148.810577231066,21,5,3,True,Spring,1079.227847346131,1131.1695504699833,1200.0536835048752,89.52822379859795
2024-03-23 22:00:00,1187.9661631831814,22,5,3,True,Spring,1148.810577231066,1137.557273065573,1198.2921527874842,86.77901470115293
2024-03-23 23:00:00,1209.7988058728752,23,5,3,True,Spring,1187.9661631831814,1164.0015233762408,1198.7389987933595,86.64292153683648
2024-03-24 00:00:00,1257.4321675911942,0,6,3,True,Spring,1209.7988058728752,1187.724474461157,1199.071447879442,86.76096117993235
2024-03-24 01:00:00,1259.3038491566836,1,6,3,True,Spring,1257.4321675911942,1280.0629926516965,1199.179422563431,86.82492344278145
2024-03-24 02:00:00,1265.5993140658445,2,6,3,True,Spring,1259.3038491566836,1277.1930126294149,1199.6371429464034,86.9719267319248
2024-03-24 03:00:00,1322.2651432487228,3,6,3,True,Spring,1265.5993140658445,1121.2289145044697,1199.5642180869295,86.86322324817039
2024-03-24 04:00:00,1283.34337826851,4,6,3,True,Spring,1322.2651432487228,1316.9576373024065,1199.6140641729908,86.90914379399631
2024-03-24 05:00:00,1250.5855966608456,5,6,3,True,Spring,1283.34337826851,1303.9117388040459,1199.3742882847177,86.71121616201806
2024-03-24 06:00:00,1289.9531422292562,6,6,3,True,Spring,1250.5855966608456,1296.6690953104446,1199.1431743462974,86.4154804958104
2024-03-24 07:00:00,1257.4735827303086,7,6,3,True,Spring,1289.9531422292562,1274.793278141135,1198.8801627373184,86.16848491313256
2024-03-24 08:00:00,1250.989298958786,8,6,3,True,Spring,1257.4735827303086,1340.456777907388,1198.4235395314379,85.68363930561193
2024-03-24 09:00:00,1261.649854961282,9,6,3,True,Spring,1250.989298958786,1315.7574844351398,1198.3229678707378,85.59890611109185
2024-03-24 10:00:00,1208.5634504297414,10,6,3,True,Spring,1261.649854961282,1209.0483798063303,1198.2971942339007,85.59514449985228
2024-03-24 11:00:00,1208.6875086514399,11,6,3,True,Spring,1208.5634504297414,1243.9484603464111,1198.1256403929247,85.54495217747575
2024-03-24 12:00:00,1103.5420794509998,12,6,3,True,Spring,1208.6875086514399,1149.1526813193998,1197.930050114426,85.72430077082267
2024-03-24 13:00:00,1183.0246238549612,13,6,3,True,Spring,1103.5420794509998,1102.894180136319,1197.9887108443345,85.71062664479184
2024-03-24 14:00:00,1148.321044975081,14,6,3,True,Spring,1183.0246238549612,1116.4425047580346,1198.0263484623115,85.6872776412295
2024-03-24 15:00:00,1086.7144877480873,15,6,3,True,Spring,1148.321044975081,1170.2086328404891,1197.8723948875368,85.86477115649454
2024-03-24 16:00:00,1144.6580646696164,16,6,3,True,Spring,1086.7144877480873,1158.874518822871,1198.13404123498,85.63356054260585
2024-03-24 17:00:00,1148.602868068626,17,6,3,True,Spring,1144.6580646696164,1126.903563130101,1199.0002401839838,84.37550048118659
2024-03-24 18:00:00,1017.9574707614094,18,6,3,True,Spring,1148.602868068626,1134.117630136473,1198.7120958447194,84.91211407162696
2024-03-24 19:00:00,1063.6250605506534,19,6,3,True,Spring,1017.9574707614094,1127.10003676835,1198.4843461249327,85.22411120312007
2024-03-24 20:00:00,1073.3125403229658,20,6,3,True,Spring,1063.6250605506534,1079.227847346131,1198.2346415051388,85.53031483372983
2024-03-24 21:00:00,1080.6845790450473,21,6,3,True,Spring,1073.3125403229658,1148.810577231066,1198.2874462107488,85.45450236422637
2024-03-24 22:00:00,1189.8822662801895,22,6,3,True,Spring,1080.6845790450473,1187.9661631831814,1198.1841959957885,85.45411406127135
2024-03-24 23:00:00,1162.8533226259417,23,6,3,True,Spring,1189.8822662801895,1209.7988058728752,1198.4107797594177,85.30867765481034
2024-03-25 00:00:00,1185.2186998180566,0,0,3,False,Spring,1162.8533226259417,1257.4321675911942,1198.069905089307,85.2458995844617
2024-03-25 01:00:00,1124.1510338905416,1,0,3,False,Spring,1185.2186998180566,1259.3038491566836,1197.372654134635,85.36924396017416
2024-03-25 02:00:00,1280.2508527272769,2,0,3,False,Spring,1124.1510338905416,1265.5993140658445,1197.7802729386606,85.6015759611758
2024-03-25 03:00:00,1207.2453110990045,3,0,3,False,Spring,1280.2508527272769,1322.2651432487228,1196.9091553290334,84.74684566703995
2024-03-25 04:00:00,1288.114224001968,4,0,3,False,Spring,1207.2453110990045,1283.34337826851,1197.3082159878745,85.01871639708361
2024-03-25 05:00:00,1308.9938788961854,5,0,3,False,Spring,1288.114224001968,1250.5855966608456,1197.143084233024,84.77287063309882
2024-03-25 06:00:00,1366.5826742834806,6,0,3,False,Spring,1308.9938788961854,1289.9531422292562,1197.2760220187663,85.02208344780429
2024-03-25 07:00:00,1229.7185001408018,7,0,3,False,Spring,1366.5826742834806,1257.4735827303086,1197.1117525516986,84.93199957361483
2024-03-25 08:00:00,1134.2109608768367,8,0,3,False,Spring,1229.7185001408018,1250.989298958786,1195.824233914446,84.22919180714791
2024-03-25 09:00:00,1278.5041723038455,9,0,3,False,Spring,1134.2109608768367,1261.649854961282,1195.978838350128,84.35764039108265
2024-03-25 10:00:00,1338.6434625088586,10,0,3,False,Spring,1278.5041723038455,1208.5634504297414,1196.4541515532724,84.93665167069129
2024-03-25 11:00:00,1286.4639098954062,11,0,3,False,Spring,1338.6434625088586,1208.6875086514399,1196.7706751385251,85.17349000452775
2024-03-25 12:00:00,1209.1343406172145,12,0,3,False,Spring,1286.4639098954062,1103.5420794509998,1196.8982116764116,85.17588027342173
2024-03-25 13:00:00,1148.2042359787715,13,0,3,False,Spring,1209.1343406172145,1183.0246238549612,1196.535643220023,85.25316850777666
2024-03-25 14:00:00,1189.040557312935,14,0,3,False,Spring,1148.2042359787715,1148.321044975081,1196.5646634917066,85.2497620924468
2024-03-25 15:00:00,1079.3128148724795,15,0,3,False,Spring,1189.040557312935,1086.7144877480873,1196.8201753246242,84.83009620270197
2024-03-25 16:00:00,1135.9324243374158,16,0,3,False,Spring,1079.3128148724795,1144.6580646696164,1196.5985119963118,84.94084144163179
2024-03-25 17:00:00,1127.4141726172084,17,0,3,False,Spring,1135.9324243374158,1148.602868068626,1197.2683975618224,83.93692881516829
2024-03-25 18:00:00,1151.7598114621796,18,0,3,False,Spring,1127.4141726172084,1017.9574707614094,1197.3011882391943,83.9179529726641
2024-03-25 19:00:00,1240.1557019547872,19,0,3,False,Spring,1151.7598114621796,1063.6250605506534,1197.8116428381059,83.91624630950766
2024-03-25 20:00:00,1131.7994049127744,20,0,3,False,Spring,1240.1557019547872,1073.3125403229658,1198.2774804818046,83.32570281165174
2024-03-25 21:00:00,1102.6380495574729,21,0,3,False,Spring,1131.7994049127744,1080.6845790450473,1198.2725228153624,83.33140191813723
2024-03-25 22:00:00,1147.5338531080852,22,0,3,False,Spring,1102.6380495574729,1189.8822662801895,1198.6181422754669,82.99717813681744
2024-03-25 23:00:00,1084.4924264380695,23,0,3,False,Spring,1147.5338531080852,1162.8533226259417,1198.1796469077462,83.40580617710891
2024-03-26 00:00:00,1164.1079248243361,0,1,3,False,Spring,1084.4924264380695,1185.2186998180566,1198.0885132648839,83.43478796961506
2024-03-26 01:00:00,1204.276716872354,1,1,3,False,Spring,1164.1079248243361,1124.1510338905416,1197.7585091467092,83.29910176718884
2024-03-26 02:00:00,1222.6697649550424,2,1,3,False,Spring,1204.276716872354,1280.2508527272769,1197.2363041688718,82.86256733530524
2024-03-26 03:00:00,1277.2177548433415,3,1,3,False,Spring,1222.6697649550424,1207.2453110990045,1196.8899109319439,82.40184316953314
2024-03-26 04:00:00,1244.3859228329839,4,1,3,False,Spring,1277.2177548433415,1288.114224001968,1196.8359987177057,82.36757685507129
2024-03-26 05:00:00,1351.5634386911138,5,1,3,False,Spring,1244.3859228329839,1308.9938788961854,1197.2553494824738,82.976306602182
2024-03-26 06:00:00,1298.944517228214,6,1,3,False,Spring,1351.5634386911138,1366.5826742834806,1197.779775199068,83.34030153628504
2024-03-26 07:00:00,1295.0764694969562,7,1,3,False,Spring,1298.944517228214,1229.7185001408018,1198.0400888829054,83.57657536272256
2024-03-26 08:00:00,1269.1713440692286,8,1,3,False,Spring,1295.0764694969562,1134.2109608768367,1197.678480824654,83.13279619844275
2024-03-26 09:00:00,1277.448286060722,9,1,3,False,Spring,1269.1713440692286,1278.5041723038455,1197.2668766983882,82.56027097613809
2024-03-26 10:00:00,1290.247418848961,10,1,3,False,Spring,1277.448286060722,1338.6434625088586,1197.9027422858037,82.8638193619541
2024-03-26 11:00:00,1181.5322288330779,11,1,3,False,Spring,1290.247418848961,1286.4639098954062,1197.8438298461303,82.87196695286879
2024-03-26 12:00:00,1166.1152377663793,12,1,3,False,Spring,1181.5322288330779,1209.1343406172145,1197.6785525573675,82.90759672343235
2024-03-26 13:00:00,1157.9669809944776,13,1,3,False,Spring,1166.1152377663793,1148.2042359787715,1197.5274069316536,82.9569889430364
2024-03-26 14:00:00,1081.7556630976949,14,1,3,False,Spring,1157.9669809944776,1189.040557312935,1197.390332314347,83.129996812932
2024-03-26 15:00:00,1087.389558091598,15,1,3,False,Spring,1081.7556630976949,1079.3128148724795,1197.042724144847,83.46847215574716
2024-03-26 16:00:00,1088.663362655623,16,1,3,False,Spring,1087.389558091598,1135.9324243374158,1197.0643410063603,83.43975490315404
2024-03-26 17:00:00,1146.2175382159064,17,1,3,False,Spring,1088.663362655623,1127.4141726172084,1197.3511012208405,83.1797816239058
2024-03-26 18:00:00,1112.2323409329913,18,1,3,False,Spring,1146.2175382159064,1151.7598114621796,1197.288782351658,83.23994439102991
2024-03-26 19:00:00,1112.2046976649244,19,1,3,False,Spring,1112.2323409329913,1240.1557019547872,1197.3665078788463,83.15380716085231
2024-03-26 20:00:00,1155.0735502598611,20,1,3,False,Spring,1112.2046976649244,1131.7994049127744,1197.7715473299388,82.77800560380116
2024-03-26 21:00:00,1121.5652303507209,21,1,3,False,Spring,1155.0735502598611,1102.6380495574729,1197.7851024649972,82.7652622089548
2024-03-26 22:00:00,1168.6809432933744,22,1,3,False,Spring,1121.5652303507209,1147.5338531080852,1197.9493267343369,82.67942314953467
2024-03-26 23:00:00,1168.1278090890019,23,1,3,False,Spring,1168.6809432933744,1084.4924264380695,1198.0503426488717,82.63226488853995
2024-03-27 00:00:00,1212.4519166994137,0,2,3,False,Spring,1168.1278090890019,1164.1079248243361,1198.2278548603697,82.63097210184857
2024-03-27 01:00:00,1195.9406663705981,1,2,3,False,Spring,1212.4519166994137,1204.276716872354,1197.6000379484476,82.24205557632385
2024-03-27 02:00:00,1127.2686298598792,2,2,3,False,Spring,1195.9406663705981,1222.6697649550424,1196.7285685277097,82.20678781774313
2024-03-27 03:00:00,1263.2188983305296,3,2,3,False,Spring,1127.2686298598792,1277.2177548433415,1196.797752700337,82.25811484104601
2024-03-27 04:00:00,1356.9747135603113,4,2,3,False,Spring,1263.2188983305296,1244.3859228329839,1197.0348686737777,82.6635021935826
2024-03-27 05:00:00,1342.150604675239,5,2,3,False,Spring,1356.9747135603113,1351.5634386911138,1197.430883277847,83.19985679561287
2024-03-27 06:00:00,1347.5295092164802,6,2,3,False,Spring,1342.150604675239,1298.944517228214,1197.3899622144172,83.1238445336889
2024-03-27 07:00:00,1357.6710342477213,7,2,3,False,Spring,1347.5295092164802,1295.0764694969562,1197.6686464630905,83.58373124759714
2024-03-27 08:00:00,1290.3195134791995,8,2,3,False,Spring,1357.6710342477213,1269.1713440692286,1197.74766682351,83.66545779260379
2024-03-27 09:00:00,1279.8726325421228,9,2,3,False,Spring,1290.3195134791995,1277.448286060722,1197.693739904452,83.60923323437316
2024-03-27 10:00:00,1218.4255472520913,10,2,3,False,Spring,1279.8726325421228,1290.247418848961,1197.9979330847286,83.59103155157433
2024-03-27 11:00:00,1209.3982741672971,11,2,3,False,Spring,1218.4255472520913,1181.5322288330779,1198.2596049493934,83.55729466162052
2024-03-27 12:00:00,1230.1203378393955,12,2,3,False,Spring,1209.3982741672971,1166.1152377663793,1198.818496912669,83.45383862291045
2024-03-27 13:00:00,1233.655763043266,13,2,3,False,Spring,1230.1203378393955,1157.9669809944776,1199.1544433816591,83.47995387172296
2024-03-27 14:00:00,1142.3826947010512,14,2,3,False,Spring,1233.655763043266,1081.7556630976949,1198.6174003567492,83.55364467225179
2024-03-27 15:00:00,1106.1463273537488,15,2,3,False,Spring,1142.3826947010512,1087.389558091598,1197.8393245185848,83.80361944462832
2024-03-27 16:00:00,1112.8016839431932,16,2,3,False,Spring,1106.1463273537488,1088.663362655623,1197.669470143889,83.9476188631476
2024-03-27 17:00:00,1132.856836288296,17,2,3,False,Spring,1112.8016839431932,1146.2175382159064,1197.7191226831785,83.90654804969282
2024-03-27 18:00:00,1027.2074931783259,18,2,3,False,Spring,1132.856836288296,1112.2323409329913,1197.845114039212,83.63245064942546
2024-03-27 19:00:00,988.0096536300717,19,2,3,False,Spring,1027.2074931783259,1112.2046976649244,1197.3428160127405,84.6377833344626
2024-03-27 20:00:00,1085.2928484045547,20,2,3,False,Spring,988.0096536300717,1155.0735502598611,1197.4329024410847,84.50955788220796
2024-03-27 21:00:00,1067.686776590211,21,2,3,False,Spring,1085.2928484045547,1121.5652303507209,1197.273746592231,84.72960453117133
2024-03-27 22:00:00,1124.0368082688879,22,2,3,False,Spring,1067.686776590211,1168.6809432933744,1197.1918306522462,84.79407679138924
2024-03-27 23:00:00,1166.1835372409764,23,2,3,False,Spring,1124.0368082688879,1168.1278090890019,1197.3075231199487,84.73807925867864
2024-03-28 00:00:00,1176.8025741704748,0,3,3,False,Spring,1166.1835372409764,1212.4519166994137,1197.780774730871,84.39751639452356
2024-03-28 01:00:00,1297.980710168214,1,3,3,False,Spring,1176.8025741704748,1195.9406663705981,1198.0094321223835,84.61766442873822
2024-03-28 02:00:00,1265.822998855225,2,3,3,False,Spring,1297.980710168214,1127.2686298598792,1198.444812140379,84.77809455707218
2024-03-28 03:00:00,1285.230385787572,3,3,3,False,Spring,1265.822998855225,1263.2188983305296,1198.4817984635956,84.81480379385299
2024-03-28 04:00:00,1317.2190136995832,4,3,3,False,Spring,1285.230385787572,1356.9747135603113,1198.0683545566758,84.05783439939262
2024-03-28 05:00:00,1239.1670666515372,5,3,3,False,Spring,1317.2190136995832,1342.150604675239,1198.021602439995,84.03262463771644
2024-03-28 06:00:00,1351.4816504323308,6,3,3,False,Spring,1239.1670666515372,1347.5295092164802,1199.102381638781,84.83273512872609
2024-03-28 07:00:00,1292.34024786495,7,3,3,False,Spring,1351.4816504323308,1357.6710342477213,1199.1833090449716,84.91561023700288
2024-03-28 08:00:00,1319.672166651613,8,3,3,False,Spring,1292.34024786495,1290.3195134791995,1199.0734442984449,84.74653553078024
2024-03-28 09:00:00,1216.6730250678513,9,3,3,False,Spring,1319.672166651613,1279.8726325421228,1198.189749676595,83.77301839911385
2024-03-28 10:00:00,1171.8767808273415,10,3,3,False,Spring,1216.6730250678513,1218.4255472520913,1198.1113088561556,83.79155849391782
2024-03-28 11:00:00,1266.350514398558,11,3,3,False,Spring,1171.8767808273415,1209.3982741672971,1198.2248492357733,83.87146224618962
2024-03-28 12:00:00,1218.403908477961,12,3,3,False,Spring,1266.350514398558,1230.1203378393955,1198.4932070983978,83.86342395737853
2024-03-28 13:00:00,1128.6081524533097,13,3,3,False,Spring,1218.403908477961,1233.655763043266,1198.2740155506167,83.998366304509
2024-03-28 14:00:00,1106.1185804436639,14,3,3,False,Spring,1128.6081524533097,1142.3826947010512,1197.2458221888642,84.06327377516372
2024-03-28 15:00:00,1185.1717927483512,15,3,3,False,Spring,1106.1185804436639,1106.1463273537488,1198.0456254473206,83.29736188477284
2024-03-28 16:00:00,1053.5464910716228,16,3,3,False,Spring,1185.1717927483512,1112.8016839431932,1197.6335538264045,83.8414159984011
2024-03-28 17:00:00,1185.1694828782004,17,3,3,False,Spring,1053.5464910716228,1132.856836288296,1198.0005858894733,83.64972252165467
2024-03-28 18:00:00,1054.6060701619783,18,3,3,False,Spring,1185.1694828782004,1027.2074931783259,1197.4266269320942,84.30219460517534
2024-03-28 19:00:00,1134.9727068906698,19,3,3,False,Spring,1054.6060701619783,988.0096536300717,1197.6045944075445,84.13746300076463
2024-03-28 20:00:00,1096.6207127083496,20,3,3,False,Spring,1134.9727068906698,1085.2928484045547,1197.432139015607,84.31545156550557
2024-03-28 21:00:00,1159.1112512307259,21,3,3,False,Spring,1096.6207127083496,1067.686776590211,1197.7451484859575,84.07321338931918
2024-03-28 22:00:00,1122.4651358921992,22,3,3,False,Spring,1159.1112512307259,1124.0368082688879,1197.5199377040492,84.22465791664024
2024-03-28 23:00:00,1165.6574616640646,23,3,3,False,Spring,1122.4651358921992,1166.1835372409764,1197.5903510822511,84.19285074397469
2024-03-29 00:00:00,1201.7330430009024,0,4,3,False,Spring,1165.6574616640646,1176.8025741704748,1197.4341587319993,84.16048142046502
2024-03-29 01:00:00,1175.4675859744768,1,4,3,False,Spring,1201.7330430009024,1297.980710168214,1197.26241054909,84.17578235644622
2024-03-29 02:00:00,1286.744138811395,2,4,3,False,Spring,1175.4675859744768,1265.822998855225,1197.3870783930415,84.2933246708584
2024-03-29 03:00:00,1244.7606858834247,3,4,3,False,Spring,1286.744138811395,1285.230385787572,1197.2593599412528,84.20461934907875
2024-03-29 04:00:00,1274.8908925046105,4,4,3,False,Spring,1244.7606858834247,1317.2190136995832,1196.87240259336,83.69301681051712
2024-03-29 05:00:00,1246.6010208493965,5,4,3,False,Spring,1274.8908925046105,1239.1670666515372,1196.607871200671,83.46350732755342
2024-03-29 06:00:00,1171.6166803179296,6,4,3,False,Spring,1246.6010208493965,1351.4816504323308,1196.3889681195822,83.48063931622833
2024-03-29 07:00:00,1286.7819113085752,7,4,3,False,Spring,1171.6166803179296,1292.34024786495,1195.9724485403228,82.84787410104975
2024-03-29 08:00:00,1406.9812790621613,8,4,3,False,Spring,1286.7819113085752,1319.672166651613,1196.9758556268873,84.37173090514773
2024-03-29 09:00:00,1309.6960081477134,9,4,3,False,Spring,1406.9812790621613,1216.6730250678513,1197.4196435134916,84.76881664078202
2024-03-29 10:00:00,1248.7991419125235,10,4,3,False,Spring,1309.6960081477134,1171.8767808273415,1197.6067905800603,84.84776939808793
2024-03-29 11:00:00,1212.5064664445617,11,4,3,False,Spring,1248.7991419125235,1266.350514398558,1197.1349872577205,84.54085379782664
2024-03-29 12:00:00,1200.899237757618,12,4,3,False,Spring,1212.5064664445617,1218.403908477961,1197.79268558191,84.13438956781776
2024-03-29 13:00:00,1201.2567313110987,13,4,3,False,Spring,1200.899237757618,1128.6081524533097,1197.0369574035042,83.5238307241241
2024-03-29 14:00:00,1090.7486734625513,14,4,3,False,Spring,1201.2567313110987,1106.1185804436639,1196.3864126311194,83.92495723895286
2024-03-29 15:00:00,1184.8012522246108,15,4,3,False,Spring,1090.7486734625513,1185.1717927483512,1196.666703819681,83.80637473077813
2024-03-29 16:00:00,1148.9687995983213,16,4,3,False,Spring,1184.8012522246108,1053.5464910716228,1196.9109381431538,83.60579356143613
2024-03-29 17:00:00,1139.125303665816,17,4,3,False,Spring,1148.9687995983213,1185.1694828782004,1197.054581010279,83.48485142784412
2024-03-29 18:00:00,1121.7386099609325,18,4,3,False,Spring,1139.125303665816,1054.6060701619783,1197.0447649505386,83.49366145120067
2024-03-29 19:00:00,1104.2091934906507,19,4,3,False,Spring,1121.7386099609325,1134.9727068906698,1196.8732536770829,83.65539905660411
2024-03-29 20:00:00,1146.8674820693072,20,4,3,False,Spring,1104.2091934906507,1096.6207127083496,1196.9227281159622,83.6231547226841
2024-03-29 21:00:00,1158.7129038294217,21,4,3,False,Spring,1146.8674820693072,1159.1112512307259,1197.0866766478637,83.52040661298663
2024-03-29 22:00:00,1132.136651519567,22,4,3,False,Spring,1158.7129038294217,1122.4651358921992,1197.054411043423,83.54458526934347
2024-03-29 23:00:00,1145.2824029081366,23,4,3,False,Spring,1132.136651519567,1165.6574616640646,1196.9429877073035,83.60139536423286
2024-03-30 00:00:00,1204.9428170110373,0,5,3,True,Spring,1145.2824029081366,1201.7330430009024,1197.045477841529,83.60058067212283
2024-03-30 01:00:00,1303.188417702836,1,5,3,True,Spring,1204.9428170110373,1175.4675859744768,1197.183129181119,83.7569826023639
2024-03-30 02:00:00,1187.9055523873787,2,5,3,True,Spring,1303.188417702836,1286.744138811395,1196.6516562034878,83.52921983620745
2024-03-30 03:00:00,1197.2006187329498,3,5,3,True,Spring,1187.9055523873787,1244.7606858834247,1197.1038687286575,83.32384555055775
2024-03-30 04:00:00,1294.7119812508854,4,5,3,True,Spring,1197.2006187329498,1274.8908925046105,1196.971454109303,83.14973265476692
2024-03-30 05:00:00,1299.0134586152017,5,5,3,True,Spring,1294.7119812508854,1246.6010208493965,1196.9422976796075,83.11286014725027
2024-03-30 06:00:00,1308.5485633664614,6,5,3,True,Spring,1299.0134586152017,1171.6166803179296,1197.0130087989887,83.20321851913232
2024-03-30 07:00:00,1308.6766090957215,7,5,3,True,Spring,1308.5485633664614,1286.7819113085752,1197.2146952927658,83.43363657897949
2024-03-30 08:00:00,1275.3335778080234,8,5,3,True,Spring,1308.6766090957215,1406.9812790621613,1196.8270571969363,82.9138033543734
2024-03-30 09:00:00,1345.0996809640305,9,5,3,True,Spring,1275.3335778080234,1309.6960081477134,1197.001713128656,83.19625081602926
2024-03-30 10:00:00,1169.8552099070214,10,5,3,True,Spring,1345.0996809640305,1248.7991419125235,1196.7684204506838,83.21721681042526
2024-03-30 11:00:00,1184.3619371769253,11,5,3,True,Spring,1169.8552099070214,1212.5064664445617,1196.4137387651513,83.14187407111821
2024-03-30 12:00:00,1194.7465181300188,12,5,3,True,Spring,1184.3619371769253,1200.899237757618,1196.6851306509288,83.06105512457327
2024-03-30 13:00:00,1091.872180456017,13,5,3,True,Spring,1194.7465181300188,1201.2567313110987,1196.6195235099744,83.13989659244743
2024-03-30 14:00:00,1141.1249718413826,14,5,3,True,Spring,1091.872180456017,1090.7486734625513,1196.7664429568993,83.01908540028296
2024-03-30 15:00:00,1212.2845859201207,15,5,3,True,Spring,1141.1249718413826,1184.8012522246108,1197.0168950585637,83.0019516316536
2024-03-30 16:00:00,1114.367500626394,16,5,3,True,Spring,1212.2845859201207,1148.9687995983213,1196.751972331204,83.19522507541346
2024-03-30 17:00:00,1114.8720372309685,17,5,3,True,Spring,1114.367500626394,1139.125303665816,1196.6803561056136,83.26086472179284
2024-03-30 18:00:00,1036.925091443473,18,5,3,True,Spring,1114.8720372309685,1121.7386099609325,1196.101829089584,84.03226774131933
2024-03-30 19:00:00,1072.5263289417078,19,5,3,True,Spring,1036.925091443473,1104.2091934906507,1195.7769855906158,84.40526016652656
2024-03-30 20:00:00,1094.5781719888773,20,5,3,True,Spring,1072.5263289417078,1146.8674820693072,1195.8683565706322,84.28656218274293
2024-03-30 21:00:00,1113.3475449765988,21,5,3,True,Spring,1094.5781719888773,1158.7129038294217,1195.657267092927,84.44937065820142
2024-03-30 22:00:00,1214.0295113696561,22,5,3,True,Spring,1113.3475449765988,1132.136651519567,1195.8124060702273,84.45909646721712
2024-03-30 23:00:00,1201.9532109670024,23,5,3,True,Spring,1214.0295113696561,1145.2824029081366,1195.7657061005496,84.45348550463044
2024-03-31 00:00:00,1144.3808025491257,0,6,3,True,Spring,1201.9532109670024,1204.9428170110373,1195.0927813086328,84.40957013213783
2024-03-31 01:00:00,1238.1638789146534,1,6,3,True,Spring,1144.3808025491257,1303.188417702836,1194.96694815243,84.32899330220354
2024-03-31 02:00:00,1274.8707551247587,2,6,3,True,Spring,1238.1638789146534,1187.9055523873787,1195.0221353015902,84.37851300071515
2024-03-31 03:00:00,1327.6806270905206,3,6,3,True,Spring,1274.8707551247587,1197.2006187329498,1195.054370324458,84.42843424422026
2024-03-31 04:00:00,1365.5947982258751,4,6,3,True,Spring,1327.6806270905206,1294.7119812508854,1195.5439621099185,85.17862963260974
2024-03-31 05:00:00,1245.8057201556464,5,6,3,True,Spring,1365.5947982258751,1299.0134586152017,1195.5155104640544,85.16093081022125
2024-03-31 06:00:00,1259.4274922813063,6,6,3,True,Spring,1245.8057201556464,1308.5485633664614,1195.333810166745,84.99062573866384
2024-03-31 07:00:00,1233.686475371959,7,6,3,True,Spring,1259.4274922813063,1308.6766090957215,1195.192220241993,84.906256407278
2024-03-31 08:00:00,1274.876648080866,8,6,3,True,Spring,1233.686475371959,1275.3335778080234,1195.33440684391,85.0201802237337
2024-03-31 09:00:00,1294.0059095885601,9,6,3,True,Spring,1274.876648080866,1345.0996809640305,1195.5270024071676,85.20774471151638
2024-03-31 10:00:00,1299.3461477865658,10,6,3,True,Spring,1294.0059095885601,1169.8552099070214,1196.0673756057201,85.5779747098051
2024-03-31 11:00:00,1222.0657816133717,11,6,3,True,Spring,1299.3461477865658,1184.3619371769253,1196.1470081828745,85.59601091660869
2024-03-31 12:00:00,1183.9909555682073,12,6,3,True,Spring,1222.0657816133717,1194.7465181300188,1196.6258705407151,85.29935472370639
2024-03-31 13:00:00,1181.6911273954386,13,6,3,True,Spring,1183.9909555682073,1091.872180456017,1196.6179330617892,85.30068999151209
2024-03-31 14:00:00,1108.2296848897424,14,6,3,True,Spring,1181.6911273954386,1141.1249718413826,1196.3792940136623,85.49248010239448
2024-03-31 15:00:00,1233.7546827301167,15,6,3,True,Spring,1108.2296848897424,1212.2845859201207,1197.2545332695076,85.11488777945159
2024-03-31 16:00:00,1033.004324936448,16,6,3,True,Spring,1233.7546827301167,1114.367500626394,1196.589927675858,85.95975959588456
2024-03-31 17:00:00,1112.6357520066556,17,6,3,True,Spring,1033.004324936448,1114.8720372309685,1196.3758376992987,86.1246225086554
2024-03-31 18:00:00,1201.1729027847352,18,6,3,True,Spring,1112.6357520066556,1036.925091443473,1197.4664057470566,85.0045557022822
2024-03-31 19:00:00,1103.7411846666603,19,6,3,True,Spring,1201.1729027847352,1072.5263289417078,1197.705192200128,84.6820637941671
2024-03-31 20:00:00,1103.8903632945885,20,6,3,True,Spring,1103.7411846666603,1094.5781719888773,1197.8872030511495,84.44563133584008
2024-03-31 21:00:00,1111.4128836301488,21,6,3,True,Spring,1103.8903632945885,1113.3475449765988,1198.0701096260607,84.2232394740064
2024-03-31 22:00:00,1140.9771233775843,22,6,3,True,Spring,1111.4128836301488,1214.0295113696561,1197.779007584974,84.3361488041738
2024-03-31 23:00:00,1242.7579983753885,23,6,3,True,Spring,1140.9771233775843,1201.9532109670024,1198.254630654911,84.36331335150133
