sample_id,true_label,ensemble_pred,iso_forest,ocsvm,autoencoder,iso_score,ocsvm_score,ae_score
1727,0,0,0,1,0,0.4209947699966676,2.1017397992014364e-05,0.26858327
1728,0,0,0,1,0,0.4145335740997561,4.034147932977146e-05,0.23651136
1729,0,0,0,1,0,0.428580273646637,0.00010119197454997082,0.14124653
1730,0,0,0,1,0,0.4135117683275715,5.366183346891724e-05,0.15914647
1731,0,0,0,1,0,0.4294552854484194,9.481297974681298e-05,0.16137451
1732,0,0,0,1,0,0.41091905259310574,0.00012244013048226716,0.33576554
1733,0,0,0,0,0,0.43728723935873787,-3.861486926523365e-05,0.21382418
1734,0,0,0,0,0,0.4510323986110857,-5.2198621789105075e-06,0.32571706
1735,0,0,0,1,0,0.4245726046232634,2.8958229427002613e-05,0.13953556
1736,0,0,0,0,0,0.4142875566378928,-8.199263013142037e-05,0.21077251
1737,0,0,0,1,0,0.4522940240659769,2.6285762897456278e-05,0.21686526
1738,0,0,0,0,0,0.46773854780184315,-0.00023426303925330554,0.5297864
1739,0,0,0,1,0,0.4449226207287321,0.00022164032484453717,0.40070194
1740,0,0,0,0,0,0.42457245080454514,-0.00010040212007491288,0.33812255
1741,0,0,0,1,0,0.425213045917134,2.8863548108300674e-05,0.15085942
1742,1,1,0,1,1,0.44867456629063146,0.000146743514793742,0.74843377
1743,0,0,0,0,0,0.4223987069771365,-1.899254961298762e-05,0.15881394
1744,0,0,0,1,0,0.42961845227470197,0.00020863724753275765,0.26017532
1745,0,0,0,0,0,0.4231405746729164,-9.258852493512586e-05,0.24518108
1746,0,0,0,0,0,0.44541312264997207,-0.00011739386074924123,0.40209058
1747,0,0,0,1,0,0.43803182857143064,0.00010005967624796182,0.16837503
1748,0,0,0,1,0,0.44960087227168766,4.715181831585664e-05,0.26829264
1749,0,0,0,1,0,0.4192852741774267,0.00010116100740667673,0.43631607
1750,0,0,0,1,0,0.40982599919670254,9.454183565863101e-05,0.15144232
1751,0,1,0,1,1,0.45948058118124235,0.0001092883412390518,0.63671464
1752,0,0,0,1,0,0.426336544718688,6.769686018618011e-05,0.166679
1753,0,0,0,0,0,0.4552505215309477,-0.00011528565005027361,0.3650003
1754,0,0,0,1,0,0.41739083755777706,4.208987160495188e-05,0.24993965
1755,1,0,0,1,0,0.47257207516659383,1.0373397522108373e-05,0.4623987
1756,1,0,0,0,1,0.43043174950928315,-0.00011688856705207955,0.6799013
1757,0,0,0,1,0,0.4459018120317671,2.1277005082505807e-05,0.38052765
1758,0,0,0,1,0,0.4259625490231218,5.856283649455414e-05,0.26666135
1759,0,0,0,1,0,0.4150330687286646,8.244411444122319e-05,0.15290807
1760,0,0,0,1,0,0.42699666838562594,2.332793797635475e-05,0.337744
1761,0,0,0,0,0,0.4599462750484266,-0.0001146399833107085,0.2363297
1762,0,0,0,0,0,0.4397134351332902,-2.2710758097925043e-05,0.34710458
1763,0,0,0,0,0,0.4176766579839781,-1.4475318333621413e-05,0.16523847
1764,0,0,0,0,0,0.44816490355513866,-0.00013542851823358608,0.41171247
1765,0,1,0,1,1,0.44460437038882694,4.00013575916643e-05,0.58441174
1766,0,0,0,0,0,0.43811260777946676,-6.106848751838239e-05,0.4329132
1767,0,0,0,1,0,0.4362051719593836,0.0001795634441790502,0.21028171
1768,1,0,0,1,0,0.4638139874810526,5.5120558445172674e-05,0.20655528
1769,0,0,0,0,1,0.4655195117687631,-0.00010971241226728583,0.6410777
1770,0,0,0,1,0,0.47204144034970263,4.798396722752358e-05,0.18893671
1771,0,0,0,1,0,0.43240934630780764,5.8645842317435926e-05,0.2821591
1772,0,0,0,1,0,0.41026246247373455,3.428279255282736e-05,0.29214203
1773,0,0,0,0,0,0.4430191880550193,-8.480597108048531e-05,0.31378263
1774,0,0,0,1,0,0.4448681411645848,4.445501337409684e-06,0.19364999
1775,0,0,0,1,0,0.4461865688441655,0.00011178254112212589,0.3166628
1776,1,0,1,0,0,0.5067548139835845,-0.00013989230490093856,0.382089
1777,0,0,0,1,0,0.44790191753616104,0.00018219347432782602,0.14460866
1778,0,0,0,1,0,0.4265219891456879,5.09849201634512e-05,0.41976258
1779,0,0,0,0,0,0.42267019393160526,-3.5083632895876036e-07,0.10088343
1780,0,0,0,1,0,0.4281406200182261,0.00018155688191215564,0.26908982
1781,0,0,0,0,0,0.40797842895152814,-2.1325790653251952e-05,0.17613393
1782,0,0,0,0,0,0.4363055897750677,-0.0001861020676667389,0.40783134
1783,0,0,0,1,0,0.4109554937283648,6.886343095116783e-05,0.2293662
1784,0,0,0,0,0,0.4669263916126782,-2.7371399367896276e-05,0.55859375
1785,1,0,0,0,0,0.46602897435670887,-0.00021698399652689087,0.44111603
1786,0,0,0,1,0,0.40170421359347874,6.786992084376238e-05,0.23484907
1787,0,0,0,1,0,0.4433499795745714,2.885065229010959e-05,0.19308914
1788,0,0,0,1,0,0.4011429513935966,0.00012965556650004946,0.35049224
1789,0,0,0,1,0,0.4243966410204014,7.473863562565592e-05,0.19741161
1790,0,0,0,0,0,0.4531715935894794,-0.00010799576498340773,0.23251566
1791,0,1,0,1,1,0.47971364443642367,3.5153303117015544e-05,0.75521004
1792,0,0,0,0,0,0.44747853888568623,-9.178594672517952e-05,0.30399096
1793,0,0,0,0,0,0.4602155715748958,-8.280709479750283e-06,0.29406422
1794,0,0,0,1,0,0.43098329717941286,9.19529424481554e-05,0.27875105
1795,1,0,1,0,0,0.5217079935602852,-0.0002420078271789509,0.44962043
1796,0,0,0,0,0,0.47463197722381206,-7.937104566421531e-05,0.5368167
1797,0,0,0,1,0,0.4133931421425482,1.741014532988434e-05,0.33098784
1798,0,0,0,0,0,0.41032310181899756,-4.617358397932915e-06,0.13559014
1799,0,0,0,0,0,0.44157712669110905,-5.274579073413592e-05,0.44499585
1800,0,0,0,0,0,0.41662424754134625,-5.120314270398534e-05,0.11860275
1801,1,0,1,0,0,0.5058091719201087,-0.00017564786747300924,0.23426884
1802,0,0,0,1,0,0.46316057398078536,0.00010777914829177189,0.39950526
1803,0,0,0,1,0,0.44516892803138625,6.343115327741187e-06,0.43344882
1804,0,0,0,0,0,0.4195219907091943,-5.6087002909347805e-05,0.25967306
1805,1,0,1,0,0,0.520362977945448,-7.094551806445072e-06,0.49033177
1806,0,0,0,1,0,0.43318824053564237,2.8761864726030884e-05,0.23777875
1807,0,0,0,1,0,0.4504687319914214,9.745550384712882e-05,0.3201986
1808,0,0,0,1,0,0.41652045518370445,5.522200600485878e-05,0.14045401
1809,0,0,0,0,0,0.459353467453046,-3.0410401542417076e-05,0.3471689
1810,0,0,0,1,0,0.40565136720876227,0.00014667610306332197,0.1348035
1811,0,0,0,1,0,0.4287479827591578,6.413501141503037e-05,0.34177312
1812,0,0,0,1,0,0.41332379155655724,1.8548483376597713e-05,0.33111632
1813,0,0,0,1,0,0.4348455059651088,5.6519826909852866e-05,0.17723005
1814,0,0,0,1,0,0.4255428514901371,5.451610807402825e-05,0.15295008
1815,0,0,0,1,0,0.4347552345728172,0.000127552407288208,0.19522916
1816,0,0,0,0,0,0.44082610764957053,-5.6255864541136335e-05,0.29468983
1817,0,0,0,1,0,0.4390219423384473,1.2254634304239185e-05,0.3942408
1818,0,0,0,1,0,0.4351757652695528,2.3085978451272316e-05,0.5561225
1819,0,0,0,0,0,0.4317893443720497,-3.996328285024535e-05,0.16950542
1820,0,0,0,0,0,0.4222672818378211,-0.00012641283832279064,0.16435608
1821,0,0,0,1,0,0.4787366199783568,2.6252551236701405e-05,0.4812195
1822,0,0,0,1,0,0.4369117914098085,0.0001348676161233871,0.34997708
1823,0,0,0,1,0,0.4077862960307676,2.4207933939536974e-05,0.16971684
1824,0,0,0,1,0,0.4374081074858218,1.7335306820938823e-05,0.4064083
1825,0,0,0,1,0,0.41040782435325923,9.643560160779903e-05,0.40994143
1826,0,0,0,1,0,0.4213918193576142,2.2868210867917527e-05,0.38528422
1827,0,0,0,0,0,0.4329088309313188,-2.7331747116413996e-05,0.2790695
1828,1,1,0,1,1,0.47363680681603365,1.9649515679539165e-05,0.65137756
1829,1,1,1,0,1,0.5210794321274836,-0.00014596648799566718,0.81524146
1830,0,0,0,1,0,0.43795883753339115,7.054993629654522e-05,0.14758728
1831,1,0,0,1,0,0.45024404733571327,0.00010595452455900063,0.1650605
1832,0,0,0,0,0,0.42807206617347676,-8.289537127944928e-05,0.20489623
1833,1,0,1,0,0,0.5263789831355375,-0.0002824434480261632,0.2612858
1834,0,0,0,1,0,0.4062460384611898,8.2778587740114e-05,0.42765784
1835,1,0,0,0,0,0.43658245543367385,-2.3025474833333437e-05,0.4058179
1836,0,0,0,0,0,0.4321044232309595,-2.4968377444893153e-05,0.27391508
1837,0,0,0,0,0,0.42890340763046797,-4.489276497118648e-05,0.21493907
1838,0,0,0,1,0,0.4151242936937432,3.3847380977005304e-05,0.11605841
1839,0,0,0,0,0,0.4222247955750465,-6.448198497452189e-05,0.16624774
1840,0,0,0,1,0,0.4144161076226987,5.492910476164357e-06,0.3975953
1841,0,0,0,1,0,0.4496534265675968,0.00015662847881040183,0.39523816
1842,0,0,0,0,0,0.42902216484764333,-1.7479753870756442e-05,0.23673229
1843,0,0,0,1,0,0.40497671719276584,1.1883344252757343e-05,0.10677045
1844,0,0,0,1,0,0.4604369050187651,0.00013579842429559303,0.48753053
1845,0,0,0,0,0,0.4451925357443367,-0.00011421117197327006,0.20979178
1846,0,1,1,1,0,0.4898031305177778,2.2776724946578964e-05,0.2971417
1847,0,0,0,0,0,0.3966184915971059,-2.571501903894473e-05,0.21321346
1848,0,0,0,1,0,0.4209085095978585,6.139195791824055e-05,0.23058455
1849,0,0,0,1,0,0.4422188416804876,0.00010347345279218729,0.4072277
1850,0,0,0,1,0,0.4066791651393464,7.748311372449319e-05,0.23530897
1851,0,0,0,0,0,0.42832392736601405,-5.167633783245511e-05,0.3445155
1852,0,0,0,0,0,0.4334322902609296,-0.00015170778740433526,0.18746462
1853,0,0,0,0,0,0.41606315362798313,-6.24917364577519e-05,0.26176527
1854,0,0,0,1,0,0.4483033621452371,1.7610331888658526e-05,0.39859185
1855,0,0,0,1,0,0.4290538406102995,1.8991562454469713e-05,0.3134646
1856,0,0,0,0,0,0.4540072868814418,-3.521387661972557e-05,0.41912082
1857,0,0,0,0,0,0.47511402353350635,-1.1064442854339764e-05,0.30818653
1858,0,0,0,0,0,0.45934499308488386,-0.00014143405440133854,0.22448847
1859,0,0,0,0,0,0.3866328624431554,-2.635008462340928e-06,0.079438046
1860,0,0,0,1,0,0.3919429139621413,9.831090720111197e-05,0.15168041
1861,0,0,0,1,0,0.42455429218015617,4.78942365605713e-05,0.19386855
1862,0,0,0,1,0,0.43278753428775707,0.00010156673540432,0.3682114
1863,0,0,0,1,0,0.42298024091180925,5.774181208731595e-05,0.09475979
1864,0,0,0,0,0,0.4146621837495688,-0.0001666095610614852,0.19688424
1865,0,0,0,0,0,0.45623682750149147,-4.196888777238488e-05,0.20374177
1866,0,0,0,1,0,0.41424312379701234,0.000106650272686389,0.23351176
1867,0,0,0,1,0,0.47337256866570687,3.588271994828436e-05,0.3014432
1868,0,0,0,0,0,0.43027538973569507,-0.00017508248821648624,0.17569812
1869,0,0,0,0,0,0.4420075101818625,-3.358740261604702e-05,0.33246583
1870,0,0,0,1,0,0.4333959573804406,8.848900964525581e-05,0.3492573
1871,0,0,0,0,0,0.4523201451383118,-1.1713800512324725e-05,0.34784338
1872,0,0,0,1,0,0.4397629978930054,5.797152586931216e-05,0.48770532
1873,0,0,0,1,0,0.43873402515347243,4.903932670399975e-05,0.42600134
1874,0,1,0,1,1,0.4578419152818357,0.00015450414494780536,0.6380636
1875,0,0,0,0,0,0.42654204059810186,-3.3950613745182645e-05,0.1920916
1876,0,0,0,0,0,0.41159860447387125,-7.226672877627498e-05,0.10332869
1877,1,0,0,0,0,0.4340643019699689,-7.89038371693233e-05,0.33286378
1878,0,0,0,1,0,0.4472984640881627,2.95842219258564e-06,0.21608384
1879,0,0,0,0,0,0.4178460018960641,-2.990927750409582e-05,0.2478347
1880,0,0,0,0,1,0.4547200564516456,-1.058175154319645e-05,0.5770971
1881,0,0,0,1,0,0.4346901337924961,0.00013405606874420013,0.2848435
1882,0,0,0,1,0,0.43143896601323,3.776776374689501e-05,0.22857668
1883,0,0,0,0,0,0.4344304538664606,-0.00011357706759423751,0.19672474
1884,0,0,0,0,0,0.4190423470128699,-8.96920615280609e-05,0.25734177
1885,0,0,0,0,0,0.459122048725265,-9.152816408627789e-05,0.31453505
1886,0,0,0,0,0,0.42324943522893055,-0.00010467934941313188,0.33815238
1887,0,0,0,0,0,0.4070571050736895,-4.2570162914283105e-05,0.14440133
1888,1,0,0,0,0,0.45359971836946894,-0.00016356389501017375,0.5360752
1889,1,0,0,1,0,0.44240976219744294,4.683127899743529e-05,0.4908344
1890,0,0,0,1,0,0.4674454301145295,2.8795824597057274e-05,0.31315872
1891,0,0,0,1,0,0.40498899667894117,0.0001525340865287402,0.08535919
1892,0,0,0,1,0,0.4678681174457439,7.164511309805842e-06,0.30811656
1893,1,1,1,0,1,0.5040131454597047,-0.00016636495833652158,0.60056615
1894,0,0,0,0,0,0.42615848798070305,-0.00012861590559695528,0.30786347
1895,0,0,0,0,0,0.4717048637525438,-8.503069035944815e-05,0.39187062
1896,0,0,0,1,0,0.43597044781727606,4.443392374090156e-05,0.4279321
1897,0,0,0,1,0,0.43324173915364855,4.926414607799208e-05,0.20742251
1898,0,0,0,1,0,0.4163912801623303,8.904348024455129e-05,0.28796715
1899,0,0,0,1,0,0.42430913030941153,1.880834108189584e-05,0.3438666
1900,1,1,1,0,1,0.5244210789175087,-0.00020107192428084157,0.7360089
1901,0,0,0,0,0,0.47536201042017645,-0.0001029888397747462,0.36033994
1902,0,0,0,0,0,0.4410873603474668,-0.00012334313922965172,0.23602512
1903,0,0,0,1,0,0.4196769583117751,6.168934882181027e-05,0.36808205
1904,0,0,0,1,0,0.41397431465559387,4.906299881338356e-05,0.20257664
1905,0,0,0,0,0,0.4272105602587671,-0.00010818338735807214,0.3474327
1906,0,0,0,1,0,0.40832427852336056,0.0002578588799479216,0.20325288
1907,0,0,0,1,0,0.4504247570995345,5.1543904968672405e-05,0.315505
1908,0,0,0,1,0,0.4193105043251522,1.5564695964228226e-05,0.25828776
1909,1,0,1,0,0,0.508332671814376,-3.4277448421852585e-05,0.3755035
1910,0,0,0,1,0,0.40473788982633707,1.2578611839427388e-05,0.16378495
1911,0,0,0,0,0,0.4693698113439409,-3.355689055781024e-05,0.35024592
1912,1,0,0,1,0,0.46817479610774665,7.302476530737974e-05,0.5358921
1913,0,0,0,1,0,0.4397492088894633,0.00010177736759423202,0.107766226
1914,0,0,0,0,0,0.4187979476963936,-0.0001669471418948835,0.117073976
1915,0,0,0,0,0,0.4509635352342934,-4.196944086462355e-05,0.1804387
1916,0,0,0,0,0,0.4682398492850037,-3.7837959345280825e-05,0.4129718
1917,0,0,0,1,0,0.42883332932528556,0.00013020687602263898,0.27708334
1918,0,0,0,1,0,0.4498839224646439,6.539205744840644e-05,0.28559867
1919,1,0,1,0,0,0.48816250256993937,-8.83129623509819e-05,0.32920223
1920,1,0,0,0,0,0.4757509159113455,-3.488612433374765e-05,0.18323204
1921,0,0,0,1,0,0.41180665779163206,9.3179491575975e-05,0.18727724
1922,1,0,0,1,0,0.4672307862050253,3.177841291032897e-05,0.2944663
1923,0,0,0,0,0,0.4458095925860309,-4.046426770273708e-05,0.18635221
1924,0,0,0,0,0,0.4386024882299835,-4.6151004587683775e-05,0.46499678
1925,0,0,0,0,0,0.40391993847501884,-5.597619331284924e-05,0.26445064
1926,1,0,1,0,0,0.4955293825846199,-6.074967742849917e-05,0.12006061
1927,0,0,0,0,0,0.4436816830542555,-8.997928250739455e-05,0.35037634
1928,0,0,0,1,0,0.4391096681828513,0.00010025992724491302,0.3607188
1929,0,0,0,1,0,0.4279400261075573,6.603739287539174e-05,0.119782165
1930,0,0,0,0,0,0.426922822854411,-9.768528796513614e-05,0.3363468
1931,0,0,0,0,0,0.4654182457680323,-7.623646633222829e-05,0.16952322
1932,0,0,0,0,0,0.44487807016807157,-0.00016666539816439184,0.27223283
1933,0,0,0,0,0,0.4443839620142635,-6.633543262637802e-05,0.46961856
1934,0,0,0,1,0,0.45594121864514,1.1094734715307484e-05,0.5227395
1935,0,0,0,0,0,0.40141872328976175,-1.720993128123498e-05,0.054261163
1936,0,0,0,1,0,0.4368989444695629,2.3442655655932687e-05,0.3995348
1937,0,0,0,1,0,0.43696257901244756,5.393847798325811e-06,0.1377262
1938,0,0,0,1,0,0.4113604893474712,7.364291719299153e-06,0.3057127
1939,0,0,0,1,0,0.4135268230732651,0.00016735045377479923,0.18882293
1940,0,0,0,1,0,0.4016121623612132,9.711100929091405e-05,0.23699437
1941,0,0,0,1,0,0.43314548906487227,8.510940397659001e-05,0.15588772
1942,0,0,0,1,0,0.4322778604431529,4.785556172478177e-06,0.21320029
1943,0,0,0,0,0,0.45245476587240807,-6.287143715008419e-05,0.4457219
1944,0,0,0,0,0,0.43828175780992445,-7.231321735409562e-05,0.3191391
1945,0,0,0,1,0,0.44838412857461935,4.8869026255256754e-05,0.35885996
1946,0,0,0,0,0,0.42400982301873985,-8.388261807071122e-05,0.2632362
1947,0,0,0,1,0,0.3941628296199861,4.35990752848021e-06,0.33015347
1948,1,1,1,0,1,0.5047618441522557,-3.051491197722338e-05,0.6236386
1949,0,0,0,0,0,0.4298545934899302,-2.0752493130797123e-05,0.13142799
1950,0,0,0,0,0,0.4023744759333236,-1.865006872655932e-05,0.18220793
1951,0,0,0,0,0,0.48698468925015564,-2.3931413872328266e-05,0.21329002
1952,0,0,0,1,0,0.4113715329853751,3.485886846524473e-05,0.26545912
1953,0,0,0,0,0,0.4364346035649955,-8.127588904602117e-05,0.30156285
1954,0,1,0,1,1,0.45385008302282226,1.6905012555386745e-05,0.60316837
1955,0,0,0,1,0,0.4131057216688523,0.00010541823615209573,0.28362206
1956,0,0,0,1,0,0.47174792320337905,2.7913195489256038e-05,0.42050683
1957,0,0,0,0,0,0.45791529550088617,-0.00014976304827826563,0.34573463
1958,0,0,0,0,0,0.4541605911476635,-4.7367922433509224e-05,0.3033278
1959,0,0,0,1,0,0.3958750066709753,9.516889143926417e-05,0.18541923
1960,0,0,0,1,0,0.418402642537294,0.00010533380994040737,0.31015384
1961,0,0,0,1,0,0.44256446692064877,0.00011096418566983364,0.21285763
1962,0,0,0,1,0,0.43310621007321753,1.2126709300982095e-05,0.1767902
1963,0,0,0,0,0,0.4354116999351177,-0.00011714420755723303,0.23150462
1964,0,0,0,1,0,0.4269543604364583,0.00012934523793043013,0.3965845
1965,0,0,0,0,0,0.468277651714087,-5.5457943178819735e-05,0.44978967
1966,0,0,0,1,0,0.4111568014672491,0.00011685986979828773,0.46461856
1967,0,0,0,0,0,0.4733553284269684,-0.00010831673453989648,0.48363495
1968,0,0,0,0,0,0.4395729904506683,-2.6148364193454942e-05,0.26138583
1969,0,0,0,0,0,0.46064800982488435,-0.00015355053556961689,0.2626484
1970,0,0,0,0,0,0.398630215838769,-1.0788472635218473e-05,0.11855122
1971,0,0,0,1,0,0.4427559808375195,2.7759512381127682e-05,0.5028923
1972,0,0,0,0,0,0.45626033449019626,-9.25052839592914e-05,0.3203207
1973,0,0,0,1,0,0.42932350720977897,5.398343367260712e-05,0.28918874
1974,0,0,0,1,0,0.4216574238425743,3.45916750623972e-05,0.22351477
1975,0,0,0,1,0,0.42465447216536567,1.6794591468723597e-05,0.2989685
1976,0,0,0,1,0,0.42707874788704,9.762105015445794e-05,0.4108399
1977,0,0,0,0,1,0.43172552954230614,-4.698426292479112e-05,0.64954805
1978,1,0,0,0,1,0.468912937197787,-0.00017624504495047748,0.6617015
1979,0,0,0,1,0,0.4173801617075394,9.937643286431392e-05,0.23491709
1980,0,0,0,0,0,0.42627426261820545,-3.7858454856902024e-05,0.15984538
1981,0,0,0,0,0,0.48490454059663596,-0.00013926512767167647,0.19956733
1982,1,0,0,0,0,0.44673025318765874,-0.0002585222124410184,0.25051394
1983,0,0,0,0,0,0.43554464234609686,-7.307019094451677e-05,0.29062766
1984,0,0,0,1,0,0.4288691113762168,2.398637162928836e-05,0.3268863
1985,0,0,0,0,0,0.3948842673972069,-2.242145387107246e-05,0.17793648
1986,0,0,0,0,0,0.476273510698569,-0.00010893927019980747,0.304504
1987,0,0,0,1,0,0.40218457341876424,8.709604132158442e-06,0.12599495
1988,0,0,0,0,0,0.4414732060140694,-1.879589204919856e-05,0.35175672
1989,0,0,0,1,0,0.41917525115608845,1.8517904105038352e-05,0.43901378
1990,0,0,0,1,0,0.40479908979877516,8.216658013873908e-05,0.093830526
1991,0,0,0,0,0,0.42409103015055993,-6.48740564630194e-05,0.17014763
1992,0,0,0,1,0,0.4258214047966846,6.968495496709377e-05,0.2799746
1993,0,0,0,0,0,0.40748058701118467,-5.710184649923382e-05,0.14146309
1994,0,0,0,0,0,0.4227909539933298,-7.415102195314032e-05,0.1673076
1995,0,0,0,0,0,0.444605807871752,-1.4091081624379821e-05,0.43076473
1996,0,0,0,1,0,0.39175953296230326,3.0643667575354816e-05,0.09033205
1997,0,0,0,0,1,0.4619950916625372,-7.714987219714458e-05,0.57610923
1998,0,0,0,1,0,0.434205795635487,4.935353030160082e-06,0.18612821
1999,0,0,0,0,1,0.47306451929899274,-5.374288973040532e-06,0.824167
2000,0,0,0,1,0,0.45221063355151053,0.00011112258671444792,0.38208464
2001,0,0,0,0,0,0.45907009946744637,-6.0931793183309035e-05,0.24145137
2002,0,0,0,0,0,0.4379757974916049,-1.4339419693169366e-05,0.4276108
2003,0,0,0,1,0,0.45051626913696446,3.518273416916646e-05,0.2055969
2004,0,0,0,0,0,0.4126125020364205,-0.0001414584819051846,0.22078726
2005,0,0,0,0,0,0.41615906381832213,-3.611417683824041e-05,0.23455511
2006,0,0,0,0,0,0.45637600168288467,-3.6198863913953594e-05,0.31366003
2007,0,0,0,0,0,0.4552018641977834,-0.00014204458917618605,0.2923865
2008,0,0,0,1,0,0.4409307468852538,9.176885007304407e-05,0.4477347
2009,1,0,1,0,0,0.4976671913489117,-3.736735102097082e-05,0.30126843
2010,0,0,0,1,0,0.40562636449953277,7.9790349424765e-05,0.35026374
2011,0,0,0,0,0,0.44983487825551016,-0.00011625161178715853,0.23497437
2012,0,0,0,0,0,0.44363309783442756,-0.0001625942994444,0.25681496
2013,0,1,0,1,1,0.42706670953239056,6.030104944535115e-05,0.5815323
2014,0,0,0,0,0,0.4319830170805687,-0.00010586327988135007,0.19721399
2015,0,0,0,1,0,0.45265592637326346,1.4467944159520417e-05,0.11653051
2016,0,0,0,0,0,0.463064958728835,-1.7259816906072387e-07,0.23553558
2017,0,0,0,0,0,0.4567810835485962,-2.9329226136269137e-05,0.43864968
2018,1,0,0,0,0,0.4767157487812529,-0.00011052157354593344,0.36872044
2019,0,0,0,1,0,0.4654790086204808,5.4413801414162255e-05,0.38372913
2020,0,0,0,1,0,0.4321340919159967,4.783966311597461e-05,0.18854752
2021,1,0,0,0,0,0.4826573879465335,-3.0773531900211608e-06,0.51428235
2022,0,0,0,1,0,0.46119894985305826,2.496418602662882e-05,0.27685297
2023,0,0,0,0,0,0.42260904586032527,-5.7837475722270315e-05,0.17312595
2024,0,0,0,1,0,0.41463064413514594,6.755357772672739e-05,0.07698428
2025,0,0,0,0,0,0.4270939053163862,-3.893192265277772e-05,0.29447436
2026,1,0,0,0,1,0.48278304880406714,-8.909010235502539e-05,0.74712247
2027,0,0,0,1,0,0.4157404817069485,3.8191836372022015e-05,0.16493833
2028,0,0,0,0,0,0.4848440002717439,-0.00016405852596642994,0.31089
2029,0,0,0,0,0,0.4695150800813187,-6.26138010322556e-05,0.4097618
2030,1,1,1,0,1,0.4881104743070796,-0.00012886608498095624,0.60775286
2031,0,0,0,0,0,0.4251278562233742,-0.00010265809556894527,0.3792972
2032,0,0,0,0,0,0.44985468173242,-0.00015225842736940425,0.49562317
2033,0,0,0,0,0,0.43180309650823767,-0.00013849497923853853,0.23814166
2034,0,0,0,0,0,0.4568049186264557,-5.124288235040343e-06,0.21381874
2035,0,0,0,1,0,0.47227753552293217,8.61554172227071e-05,0.23637812
2036,0,0,0,1,0,0.4164287423773817,0.0001229190000960075,0.35587126
2037,0,0,0,1,0,0.43513250466157755,1.5758464211842083e-05,0.4097135
2038,0,0,0,1,0,0.4481573766037292,5.4812242233100535e-06,0.38852316
2039,0,0,0,1,0,0.4331466286663818,6.695523892130868e-05,0.14329906
2040,0,0,0,0,0,0.443360002755617,-1.8564508003080893e-05,0.20700707
2041,0,0,0,1,0,0.41231588174889044,5.511854489817687e-05,0.19571318
2042,0,0,0,0,0,0.4286619607709424,-0.00010051453774037415,0.28273988
2043,0,0,0,1,0,0.4099959971364147,8.173087491045357e-05,0.20459168
2044,0,0,0,0,0,0.39927789361828353,-2.3380591639391812e-05,0.17191978
2045,0,0,0,1,0,0.46408476670636656,6.439998791399522e-05,0.39870015
2046,0,0,0,0,0,0.4126209749261571,-0.00010836257889470884,0.10097993
2047,1,0,0,1,0,0.44913468939955953,5.984709512548324e-06,0.4920458
2048,0,0,0,1,0,0.4493461697537354,5.323396547048563e-06,0.54528654
2049,0,0,0,1,0,0.45040617250647974,8.473522352965932e-07,0.24095885
2050,0,1,0,1,1,0.4683701884247963,0.0001288057148961815,0.60029143
2051,0,0,0,0,0,0.48463296353060764,-1.941336259566977e-05,0.4487944
2052,0,0,0,0,0,0.4700784536553257,-4.6482090174186186e-05,0.3916112
2053,0,0,0,1,0,0.4614896534567037,3.791652669418906e-05,0.32261348
2054,0,0,0,1,0,0.4091555013366863,1.824484312021497e-05,0.32874963
2055,0,0,0,1,0,0.4177478450400049,1.658322678865971e-05,0.30752772
2056,0,0,0,0,0,0.47393978146256577,-0.00011537316099771526,0.1745032
2057,0,1,0,1,1,0.439755414494993,0.00010751085995904148,0.5686412
2058,0,0,0,1,0,0.42712077737769044,1.9755694762225062e-05,0.3683944
2059,0,0,0,1,0,0.42933909379583246,8.139387707143027e-05,0.21341754
2060,0,0,0,1,0,0.4226430424472384,2.6415512578677647e-05,0.46885118
2061,0,0,0,1,0,0.4226235595097514,5.0972691760050215e-05,0.3727761
2062,0,0,0,1,0,0.44534391142674395,4.126131662077388e-05,0.31901613
2063,0,0,0,0,0,0.4216842516406345,-6.797583568204739e-05,0.43007177
2064,0,0,0,0,0,0.43619708594999207,-0.00012418211823247798,0.3988885
2065,1,0,0,0,0,0.4394103698050771,-8.718129190329698e-05,0.55930066
2066,0,0,0,1,0,0.45303400101392993,0.00018108762735738655,0.27375108
2067,1,0,1,0,0,0.5196577584496247,-9.105859285215938e-05,0.46059856
2068,0,0,0,0,0,0.42340871665185426,-4.5530103545325207e-05,0.24819273
2069,0,0,0,1,0,0.4457962663443144,0.00012580509708762417,0.2652541
2070,0,0,0,0,0,0.4256059634557313,-1.3211546033646095e-05,0.21727349
2071,0,0,0,1,0,0.45803296636145624,2.8666619927027555e-06,0.19059588
2072,0,0,0,1,0,0.4366936234412247,2.0897122009285352e-05,0.19391437
2073,0,0,0,1,0,0.4356202611672157,6.606787735366677e-05,0.24425386
2074,0,0,0,0,0,0.46286114719455473,-0.00015215646473107174,0.45092314
2075,1,0,0,0,0,0.427771834081255,-1.8521007507181042e-05,0.29739514
2076,0,0,0,1,0,0.41558253945870405,1.9039562652591502e-05,0.2898616
2077,0,0,0,0,0,0.4226308950845316,-6.496121602680798e-05,0.27739722
2078,0,0,0,1,0,0.4333194655255707,2.2595266726795527e-05,0.18495092
2079,0,0,0,0,0,0.4165453087040139,-9.0860544785502e-06,0.30126724
2080,0,0,0,1,0,0.39384970135011066,6.431311883983899e-05,0.3218434
